autocorr_u,r_u_Bz,mean_curl_at_pil,mean_curl_off_pil,pil_pixel_count,u_mag_mean,u_mag_max,harpnum,t0,label,obs_coverage
0.9667348708361302,0.4604267153526587,0.0012277292553335428,0.000325241795508191,3277,0.008343260735273361,0.029046909883618355,6824,2016-11-04 21:00:00+00:00,quiet,1.0
0.9760998069619342,0.7910401353868871,0.0014803175581619143,0.00036545327748171985,3277,0.007431891746819019,0.04062461107969284,6829,2016-11-07 16:00:00+00:00,quiet,1.0
0.9899398847617955,0.9795348911877725,0.0018653480801731348,0.0004049394920002669,3277,0.012304849922657013,0.03803323209285736,6831,2016-11-08 03:00:00+00:00,quiet,1.0
0.9842748168535158,0.5135318400711991,0.0014526823069900274,0.00046809445484541357,3277,0.009817425161600113,0.03925541415810585,6838,2016-11-15 23:00:00+00:00,quiet,1.0
0.9933124450640045,0.7928153796936394,0.0012022970477119088,0.00036833365447819233,3277,0.00901903584599495,0.035276856273412704,6839,2016-11-11 22:00:00+00:00,quiet,1.0
0.9895329847577341,0.8812265184408132,0.001566312974318862,0.000509294040966779,3277,0.008802232332527637,0.039774224162101746,6842,2016-11-14 15:00:00+00:00,quiet,1.0
0.9898553359351059,0.6561967806212365,0.001520116114988923,0.0005608197534456849,3277,0.011322620324790478,0.036644890904426575,6846,2016-11-22 02:00:00+00:00,quiet,1.0
0.992948361139897,0.843410342133747,0.0015863412991166115,0.0005204087938182056,3277,0.010314347222447395,0.05355245620012283,6863,2016-11-30 03:00:00+00:00,quiet,1.0
0.9857634080182218,0.8415203351927946,0.0012414869852364063,0.0004673123185057193,3277,0.009736692532896996,0.03397798910737038,6866,2016-11-28 22:00:00+00:00,quiet,1.0
0.9900457740617246,0.649203384700886,0.0014794510789215565,0.0004654158547054976,3277,0.008772131986916065,0.045762207359075546,6868,2016-11-30 03:00:00+00:00,quiet,1.0
